parcel_number,sale_date,sale_price,number_of_bedrooms,number_of_bathrooms,total_livable_area,year_built,zip_code,category_code,exterior_condition,interior_condition,x_coord,y_coord
162087700,2023/4/21,200000,0,0,1909,1915,19132,1,4,5,2693040.688,249745.025
131253100,2023/4/25,100000,0,0,2140,1930,19140,1,4,4,2694553.818,257567.4307
343352200,2023/4/18,125000,0,1,1120,1949,19151,1,4,4,2662948.679,244196.3639
471048500,2023/3/15,425000,0,0,1440,1925,19121,1,4,4,2692430.744,243787.8526
181459100,2023/3/13,310000,0,0,1238,1920,19125,1,4,4,2702856.424,244979.2665
321247700,2023/2/1,1358750,0,0,1704,1915,19121,1,4,3,2692934.143,247392.5297
251018500,2023/2/24,180000,0,0,2442,1925,19134,1,4,4,2707588.495,246679.5935
888150625,2023/2/23,189900,0,1,570,1960,19130,1,4,4,2689365.903,241250.3521
583023200,2023/2/6,325000,0,0,927,1967,19116,1,4,4,2732365.309,302977.2624
572208200,2023/2/14,278000,0,0,1040,1958,19136,1,4,4,2732559.044,276181.7428
441040200,2023/3/2,325000,0,0,1760,1925,19139,1,4,5,2675609.643,240121.0948
561457900,2023/3/13,100000,0,0,1060,1960,19111,1,4,4,2718316.418,276992.7596
888062634,2023/2/15,415000,0,2,1001,2009,19123,1,3,3,2701562.464,239764.2894
663050800,2023/3/8,110000,0,0,900,1970,19154,1,4,4,2743210.738,291918.4837
888021760,2023/3/6,1235000,0,0,2634,2006,19147,1,3,3,2696498.293,231545.8377
552163700,2023/3/13,22000,0,1,722,1950,19135,1,4,4,2724562.208,266010.3711
582006700,2023/2/21,400000,0,0,1728,1961,19116,1,4,4,2732339.781,290716.7935
321083100,2023/2/27,250000,0,0,2832,1915,19121,1,4,4,2694701.282,247767.365
561469000,2023/3/10,250000,0,0,1344,1925,19111,1,4,4,2720256.908,275864.7779
151186900,2023/3/7,499000,0,0,1008,1920,19130,1,3,3,2689740.162,240648.9793
232051300,2023/3/1,110000,0,0,1280,1915,19124,1,5,4,2713699.657,258930.7308
888050458,2023/3/8,483000,0,0,220,1900,19107,1,3,4,2693452.362,234044.3681
888091338,2023/2/23,140000,0,1,450,1970,19130,1,3,4,2691010.677,239862.1803
612243500,2023/3/13,155000,0,0,1344,1940,19120,1,4,4,2700893.564,266903.911
582578700,2023/3/24,330000,0,0,1332,1960,19116,1,4,4,2734419.838,297320.5569
888072800,2023/3/7,123000,0,1,455,1950,19130,1,4,4,2688582.069,241966.4435
371124000,2023/3/10,30000,0,0,1268,1920,19133,1,4,4,2697936.676,250247.2671
888062194,2023/2/13,399900,0,1,1173,2006,19123,1,3,3,2701562.464,239764.2894
323238100,2023/3/15,285000,0,0,1614,1915,19121,1,4,4,2688516.623,249409.6645
223100600,2023/2/21,50000,0,3,3595,1925,19119,1,4,4,2685040.657,270069.4204
324130000,2023/3/15,112500,0,0,1609,1915,19121,1,4,4,2689005.088,246731.6183
344431800,2023/3/17,300000,0,1,1120,1949,19151,1,4,4,2665344.147,244616.1377
491515200,2023/1/30,60000,0,0,4424,1935,19141,1,5,4,2697774.832,263421.313
353205100,2023/3/7,170000,0,0,1050,1950,19111,1,4,4,2713333.087,276001.2793
493146400,2023/3/13,210000,0,0,2460,1940,19141,1,3,4,2699054.207,269430.8656
888021776,2023/3/15,1299000,0,0,3125,1915,19147,1,3,3,2696410.339,231286.7588
343258500,2023/3/16,208000,0,1,1120,1949,19151,1,4,4,2663019.135,244478.5402
561085700,2023/2/16,310000,0,0,1086,1960,19111,1,4,4,2718401.033,277586.156
62427800,2023/3/29,20000,0,0,1932,1920,19139,1,5,4,2678502.505,241398.6238
888115290,2023/3/27,100000,0,1,388,1900,19107,1,3,4,2693537.909,234458.5779
405214802,2023/3/28,160000,0,0,1380,1925,19153,1,4,4,2671838.116,215313.3416
343286500,2023/3/23,244000,0,1,1120,1949,19151,1,4,4,2665388.338,242620.7791
888112474,2023/3/21,140000,0,1,465,1900,19103,1,3,4,2690099.004,236117.8807
888112422,2023/3/21,140000,0,1,465,1900,19103,1,3,4,2690099.004,236117.8807
243019000,2023/3/27,110000,0,0,1038,1920,19104,1,4,5,2684342.418,240955.4491
131370805,2023/3/15,75000,0,0,1695,1930,19140,1,4,4,2694423.413,260914.1622
422393500,2023/3/24,134000,0,0,1800,1930,19120,1,4,4,2702786.975,262427.3796
21256400,2023/3/14,125000,0,0,780,1920,19147,1,3,4,2697945.935,229104.0604
631172200,2023/3/2,245000,0,0,1040,1957,19111,1,4,4,2717191.308,279115.1953
452341600,2023/3/17,121500,0,0,1824,1910,19134,1,4,4,2709762.281,253366.234
631207000,2023/3/28,275000,0,0,1140,1957,19111,1,4,4,2716375.782,278699.4278
81040500,2023/3/20,2400000,0,0,4305,1850,19103,1,4,4,2688937.008,234386.8346
888050408,2023/3/17,465000,0,0,220,1900,19107,1,3,4,2693452.362,234044.3681
582016100,2023/1/31,235000,0,0,1292,1958,19116,1,4,4,2730460.771,292700.3584
252086500,2023/2/6,60000,0,0,1296,1920,19134,1,4,4,2706017.931,249924.4889
581365800,2023/2/1,125000,0,0,1201,1960,19115,1,4,4,2729822.217,288640.3708
562443425,2023/1/6,325000,0,0,1380,1956,19115,1,4,4,2727201.368,282588.8327
562375600,2023/1/31,415000,0,0,1788,1978,19115,1,4,4,2725589.314,283586.2116
571076900,2023/1/31,263000,0,0,1095,1959,19152,1,3,4,2729078.521,275509.316
23258800,2023/1/31,640000,0,0,1992,1960,19147,1,4,4,2694759.117,232202.8958
81099200,2023/1/26,475000,0,0,1344,1750,19146,1,5,3,2690045.501,233934.6466
42134500,2023/2/3,59000,0,0,1312,1920,19139,1,4,4,2671967.13,239786.2838
552111200,2023/1/18,140000,0,1,1152,1950,19135,1,4,4,2723135.356,264692.3941
451172700,2023/2/1,255000,0,0,1486,1920,19134,1,4,4,2711559.124,248703.8549
123116500,2023/1/9,125000,0,0,1472,1870,19144,1,4,4,2690687.807,264148.3525
582322500,2023/2/8,343000,0,0,1200,1971,19116,1,4,4,2730455.225,299233.3368
888112236,2023/1/27,151000,0,1,437,1900,19103,1,3,4,2690099.004,236117.8807
232179800,2023/2/2,65000,0,0,1202,1920,19124,1,3,4,2715937.543,260416.0181
441135305,2023/2/10,110000,0,0,1538,1903,19139,1,4,5,2676330.838,239586.2566
314130205,2023/2/10,170000,0,0,2397,1875,19125,1,4,4,2703039.611,249662.4537
888050764,2023/2/7,212000,0,1,600,1973,19106,1,4,4,2696743.566,233862.1096
352226800,2023/1/23,255000,0,0,1658,1925,19120,1,4,4,2708234.996,270467.7356
343262400,2023/2/10,278000,0,1,1120,1949,19151,1,4,4,2662416.45,244080.3034
234243900,2023/2/10,109017,0,0,2140,1940,19124,1,4,4,2713944.835,260592.6605
243066500,2023/1/6,79000,0,0,1776,1925,19104,1,4,4,2683207.644,241365.6665
132029800,2023/1/31,70000,0,0,1440,1940,19140,1,4,4,2696738.189,261951.7309
571011000,2023/2/3,460000,0,0,2732,1955,19136,1,3,4,2729290.633,273767.6758
552117200,2023/1/3,195000,0,1,1024,1925,19135,1,4,4,2723203.814,264719.6066
561081010,2023/2/13,222000,0,0,1054,1925,19111,1,4,4,2717015.39,275382.831
291040300,2023/2/15,245000,0,0,1728,1915,19121,1,4,4,2689624.758,244369.3931
888112340,2023/2/13,150000,0,1,437,1900,19103,1,3,4,2690099.004,236117.8807
561328700,2023/2/2,347500,0,0,1344,1962,19152,1,4,4,2721098.086,273454.0623
131356500,2023/2/1,149000,0,0,1958,1930,19140,1,4,4,2694438.916,260460.563
888051695,2023/2/1,190000,0,1,522,1963,19106,1,4,4,2698848.085,233823.6586
662331900,2023/1/27,299900,0,1,880,1971,19154,1,4,4,2745293.768,282111.7707
888062200,2023/2/16,410000,0,1,1177,2006,19123,1,3,3,2701562.464,239764.2894
888085095,2023/2/14,333500,0,1,583,1960,19103,1,3,3,2690790.474,235123.5503
888115654,2023/2/7,75000,0,1,321,1900,19107,1,3,4,2693537.909,234458.5779
582213000,2023/2/23,226800,0,0,1412,1960,19116,1,4,4,2732123.228,294819.0868
662172100,2023/2/28,200000,0,0,900,1974,19154,1,4,4,2743838.6,286330.7173
632245600,2023/2/17,300000,0,0,1520,1960,19115,1,4,4,2721301.053,287659.0978
223234200,2023/2/17,376000,0,0,5370,1925,19119,1,4,4,2684516.925,269928.0723
321287500,2023/2/23,110000,0,0,1721,1915,19121,1,7,7,2692466.098,248005.393
888062478,2023/2/10,395000,0,2,1052,2009,19123,1,3,3,2701562.464,239764.2894
353128400,2023/2/8,374999,0,0,200,1925,19111,1,4,4,2712229.504,273717.8386
342166400,2023/2/17,105000,0,0,1020,1925,19151,1,4,4,2672123.199,243838.4315
321156700,2023/2/24,100000,0,0,1846,1915,19121,1,7,7,2692479.03,247821.9006
191433600,2023/2/23,50000,0,0,1620,1915,19133,1,4,4,2699128.052,249088.7196
231029100,2023/2/21,225000,0,0,1723,1940,19124,1,4,4,2716324.785,256337.7487
131009300,2023/2/24,107500,0,0,2356,1930,19140,1,4,4,2694348.474,256706.7204
602160000,2023/1/13,250000,0,0,1980,1925,19139,1,4,5,2676724.041,237063.432
453284300,2023/1/6,175000,0,0,1060,1925,19137,1,3,4,2718697.568,253861.4148
571300800,2023/1/5,315000,0,0,1686,1955,19136,1,4,4,2729114.838,274747.8113
582007300,2023/1/3,380000,0,0,1728,1961,19116,1,4,4,2732605.111,290840.9337
888115482,2023/1/5,77000,0,1,319,1900,19107,1,3,4,2693537.909,234458.5779
532277600,2023/1/4,260000,0,0,2000,1950,19111,1,4,4,2717581.327,272588.4416
641046000,2023/1/9,278000,0,0,1386,1960,19152,1,4,4,2726563.136,275081.6778
322116600,2023/1/12,295000,0,0,2130,1915,19121,1,4,4,2690785.26,247256.1111
631107300,2023/1/9,387000,0,0,1706,1925,19111,1,4,4,2714538.594,279173.7342
562440967,2023/1/12,200000,0,0,1000,1985,19115,1,4,4,2726913.204,283107.3786
552191100,2023/1/13,180000,0,0,1122,1950,19135,1,3,4,2725565.672,266218.2093
243016610,2023/1/5,110000,0,0,1782,1915,19104,1,6,4,2682846.127,240613.1132
552432100,2023/1/6,152000,0,0,1138,1950,19135,1,4,4,2724363.558,263932.9629
34048000,2023/1/13,160000,0,0,1500,1925,19143,1,5,4,2673451.35,231296.9127
251157700,2023/1/6,328000,0,0,1680,1915,19134,1,4,4,2710035.329,247291.5047
243027500,2023/1/4,78000,0,0,984,1920,19104,1,4,4,2683601.79,240933.9787
372145200,2023/1/3,64000,0,1,1086,1925,19133,1,4,4,2698350.569,253282.6528
631311700,2023/1/9,330000,0,0,1960,1951,19111,1,4,4,2717984.04,280110.4656
353038500,2023/1/13,166000,0,0,1260,1950,19111,1,4,4,2712458.553,271318.0354
121064200,2023/1/13,125000,0,0,2220,1900,19144,1,4,4,2692823.842,265557.208
561431000,2023/1/11,275000,0,0,964,1960,19111,1,4,4,2719705.901,275773.2925
232147600,2023/1/18,26000,0,0,602,1925,19124,1,4,4,2716301.115,259444.0145
888093272,2023/1/12,300000,0,1,1100,1900,19123,1,4,3,2698402.848,238763.2704
583011718,2023/1/17,450000,0,0,2160,1985,19116,1,4,4,2733181.384,300673.5328
421300700,2023/1/17,110000,0,0,1350,1940,19120,1,5,4,2704521.647,262581.356
662177400,2023/1/8,237500,0,0,900,1974,19154,1,4,4,2744176.475,286218.4272
214053600,2023/1/27,461000,0,0,2467,1934,19128,1,4,4,2674193.694,271941.1988
81117100,2023/1/11,655000,0,0,1440,1800,19146,1,4,3,2691673.509,233670.7813
162244600,2023/1/12,93250,0,0,1200,1915,19132,1,4,4,2692921.362,249383.8598
888112058,2023/1/24,137000,0,1,465,1900,19103,1,3,4,2690099.004,236117.8807
888083158,2023/1/25,230000,0,1,398,1952,19103,1,4,4,2691288.131,234617.5556
662175500,2023/1/20,240000,0,0,900,1974,19154,1,4,4,2743736.251,286215.1785
432011710,2023/1/26,295000,0,0,2160,1940,19140,1,4,4,2696914.292,255793.5835
582291900,2023/1/16,265000,0,0,1105,1959,19116,1,4,4,2731846.519,297131.5641
632236300,2023/1/13,275000,0,0,1498,1925,19115,1,4,4,2721369.209,288009.6769
631226100,2023/1/26,307500,0,0,1082,1957,19111,1,4,4,2716868.644,278708.7224
491353900,2023/1/27,75000,0,0,1350,1940,19141,1,4,4,2699136.727,263195.9266
102301100,2023/1/20,220000,0,0,1344,1945,19138,1,4,4,2691816.888,276173.0719
888038280,2023/1/20,750000,0,0,203,1900,19106,1,3,3,2697994.354,234196.2287
888051660,2024/12/17,675000,1,1,803,1963,19106,1,4,4,2698848.085,233823.6586
888580943,2024/12/31,80000,1,1,672,1979,19115,1,4,4,2729772.846,290545.0773
232250700,2024/12/20,120000,1,1,870,1925,19124,1,3,3,2714352.832,257593.7354
888092870,2024/12/12,360000,1,1,719,1900,19103,1,3,3,2691632.172,234933.6852
888211618,2024/1/2,170000,1,1,699,2004,19128,1,3,3,2676416.231,263519.7928
888211540,2024/12/19,186000,1,1,650,2004,19128,1,3,3,2676416.231,263519.7928
251354300,2024/12/20,250000,1,1,712,1925,19134,1,3,3,2709385.565,248780.4194
888570077,2024/12/9,162000,1,1,803,1965,19152,1,4,4,2729090.639,280089.1097
888051146,2024/12/9,342500,1,1,940,1980,19106,1,3,4,2697150.942,233931.3661
652413700,2024/11/26,270000,1,1,825,1965,19114,1,4,3,2740084.511,271613.3041
888200714,2024/12/6,256000,1,1,945,2017,19122,1,1,1,2697709.019,243927.539
888114744,2024/11/26,261250,1,1,817,1900,19102,1,4,4,2692879.342,235546.7254
888051627,2024/10/30,260000,1,1,712,1963,19106,1,4,4,2698848.085,233823.6586
888116014,2024/11/8,245000,1,1,752,1925,19103,1,3,4,2692536.168,236901.2154
888050910,2024/11/15,355000,1,1,843,1973,19106,1,4,4,2696743.566,233862.1096
888052146,2024/11/21,575000,1,1,803,1963,19106,1,4,4,2698810.57,233766.7558
212419300,2024/11/22,265000,1,1,1125,1925,19127,1,4,3,2673093.167,264943.0091
888154296,2024/11/20,220000,1,1,823,2014,19130,1,3,3,2693512.975,242438.9399
888081298,2024/11/18,305000,1,1,723,1970,19103,1,4,4,2690736.516,234838.8131
888112922,2024/11/13,210000,1,1,600,2007,19107,1,3,3,2696150.636,236716.4448
888560945,2024/8/26,115000,1,1,712,1960,19152,1,4,4,2723572.245,272896.5529
888042090,2024/11/6,280000,1,1,921,1870,19107,1,4,3,2695327.667,233762.846
888093694,2024/11/21,250000,1,1,883,1900,19102,1,4,3,2692902.842,234733.9009
888054938,2024/12/4,350000,1,1,980,1971,19106,1,3,4,2698989.481,233215.1336
888050087,2024/12/4,180000,1,1,626,1985,19147,1,4,4,2698434.255,232364.8469
888303612,2024/12/13,200000,1,1,490,1900,19146,1,4,4,2690007.28,232053.8314
888650771,2024/12/6,189900,1,1,806,1972,19114,1,4,4,2741549.577,272491.8683
888114856,2024/11/25,237500,1,1,759,1900,19102,1,4,4,2692879.342,235546.7254
888050819,2024/12/6,400000,1,1,1003,1973,19106,1,4,3,2696743.566,233862.1096
888056810,2024/12/13,305000,1,1,614,1870,19106,1,4,4,2698596.191,237479.9456
888038198,2024/12/15,287000,1,1,701,1900,19146,1,4,4,2690977.451,233688.9801
888154586,2024/12/6,240000,1,1,852,2012,19130,1,3,3,2693576.065,242474.7883
888560095,2024/12/20,88000,1,1,727,1970,19152,1,4,4,2725015.885,278166.1381
11244800,2024/12/18,247000,1,1,750,1920,19147,1,4,3,2697191.001,228146.9669
888080479,2024/12/9,225950,1,1,789,1977,19102,1,4,4,2692933.467,234488.572
888660563,2024/12/13,110000,1,1,630,1970,19154,1,4,4,2743964.249,289446.6776
302059200,2024/12/16,310000,1,1,864,1920,19146,1,4,4,2689451.076,232615.3585
888049354,2024/10/25,425000,1,1,972,1900,19107,1,4,3,2694116.814,234122.8975
888581469,2024/10/30,190000,1,1,712,1960,19116,1,4,4,2730559.264,301244.6602
21157600,2024/11/1,400000,1,1,615,1960,19147,1,4,4,2695302.318,230205.5904
888561025,2024/10/25,112000,1,1,712,1960,19152,1,4,4,2723572.245,272896.5529
888038348,2024/10/23,270000,1,1,777,1900,19106,1,4,4,2698475.56,236369.0551
211267200,2024/10/28,267000,1,1,921,1900,19128,1,3,3,2677373.82,262388.3019
888039484,2024/10/18,255000,1,1,865,1915,19123,1,3,3,2698172.011,242732.4229
888114788,2024/10/4,262000,1,1,772,1900,19102,1,4,3,2692879.342,235546.7254
888072770,2024/9/25,162500,1,1,639,1950,19130,1,4,4,2688582.069,241966.4435
888650975,2024/11/2,90000,1,1,700,1960,19136,1,4,4,2731541.933,268501.8655
888630022,2024/10/30,202000,1,1,1070,1973,19115,1,4,4,2724031.875,284819.1166
888560996,2024/11/4,67000,1,1,529,1960,19152,1,4,4,2723572.245,272896.5529
888053747,2024/11/13,307000,1,1,1010,1900,19123,1,4,4,2694529.424,238580.4001
888650867,2024/10/23,170000,1,1,806,1986,19114,1,4,3,2741126.662,272608.6588
888111464,2024/10/3,380000,1,1,932,1900,19103,1,3,4,2689752.826,237260.3787
888151413,2024/11/13,235000,1,1,842,1900,19130,1,4,4,2692691.407,241074.0047
888650423,2024/10/30,230000,1,1,1255,1971,19114,1,4,3,2742559.612,272601.377
382200600,2024/11/4,75000,1,1,950,1939,19132,1,4,4,2686777.19,255215.2743
888051661,2024/11/13,330000,1,1,803,1963,19106,1,4,4,2698848.085,233823.6586
888050145,2024/10/16,467660,1,2,1331,1985,19147,1,4,4,2698434.255,232364.8469
888083170,2024/10/15,265000,1,1,536,1952,19103,1,4,4,2691288.131,234617.5556
888073200,2024/11/11,160000,1,1,639,1950,19130,1,4,4,2688582.069,241966.4435
888520584,2024/11/5,145000,1,1,940,1970,19131,1,4,4,2682211.042,254532.9187
888093344,2024/10/28,324300,1,1,950,1900,19123,1,4,3,2698402.848,238763.2704
888092108,2024/11/8,550000,1,1,1275,1990,19102,1,3,3,2692508.676,235832.4236
888581588,2024/11/19,70000,1,1,712,1960,19116,1,4,4,2730559.264,301244.6602
888651017,2024/10/29,85000,1,1,700,1960,19136,1,4,4,2731541.933,268501.8655
888300552,2024/11/18,290000,1,1,420,2006,19146,1,4,3,2687803.369,232927.182
888093418,2024/11/19,369000,1,1,1031,1900,19123,1,4,3,2698402.848,238763.2704
888059402,2024/10/18,375000,1,1,982,1900,19106,1,4,3,2699064.604,235958.4316
888103314,2024/10/30,395000,1,1,809,1900,19103,1,4,3,2690941.966,234535.293
888113704,2024/9/10,230000,1,1,619,1900,19146,1,4,3,2692492.976,230698.1163
888650123,2024/9/26,223375,1,1,1255,1972,19114,1,4,4,2742221.44,272346.5386
888037270,2024/9/27,330000,1,1,976,1970,19106,1,4,3,2696720.178,237470.1647
888050737,2024/9/26,338500,1,1,1063,1973,19106,1,4,4,2696743.566,233862.1096
888581589,2024/9/17,192500,1,1,712,1960,19116,1,4,3,2730559.264,301244.6602
888050613,2024/9/27,440000,1,1,1065,1973,19106,1,4,4,2696743.566,233862.1096
888110214,2024/9/5,196000,1,1,696,1900,19107,1,4,3,2695380.795,236524.2306
888081471,2024/9/1,175000,1,1,609,1970,19103,1,4,4,2690736.516,234838.8131
888304790,2024/9/16,295000,1,1,707,2015,19146,1,3,3,2691517.224,231365.0739
888053627,2024/9/19,225000,1,1,568,1880,19106,1,3,4,2699588.324,236174.8304
888038636,2024/10/9,215000,1,1,522,1900,19103,1,4,4,2690797.185,236027.8366
251349100,2024/10/11,166000,1,1,550,1920,19134,1,3,2,2708560.365,248168.166
888050773,2024/9/17,305000,1,1,778,1973,19106,1,4,4,2696743.566,233862.1096
22312600,2024/9/30,307999,1,1,720,1925,19147,1,4,3,2694596.636,231585.395
888064792,2024/10/11,330000,1,1,852,1995,19147,1,3,4,2699982.327,231472.9681
888650986,2024/10/18,375000,1,1,784,1960,19136,1,4,4,2731541.933,268501.8655
888650985,2024/10/18,375000,1,1,784,1960,19136,1,4,4,2731541.933,268501.8655
888051032,2024/10/11,290000,1,1,778,1973,19106,1,4,4,2696743.566,233862.1096
888630081,2024/10/21,207500,1,1,1070,1974,19115,1,4,4,2724409.744,285272.2125
888054525,2024/10/14,341550,1,1,1001,1985,19106,1,3,4,2697112.533,234058.0138
888303076,2024/10/14,245000,1,1,480,1900,19146,1,3,3,2688207.089,234007.1205
888153736,2024/10/18,470000,1,1,1310,1900,19130,1,4,3,2691125.54,240057.1127
888081407,2024/10/15,225000,1,1,611,1970,19103,1,4,4,2690736.516,234838.8131
888080628,2024/10/24,239000,1,1,706,1977,19102,1,4,4,2692933.467,234488.572
888055821,2024/8/30,205000,1,1,1989,1900,19123,1,3,3,2699045.276,241818.5238
888500752,2024/8/29,435000,1,1,1295,1900,19106,1,4,4,2699388.454,235660.1372
888114880,2024/8/13,337500,1,2,1001,1900,19102,1,4,4,2692879.342,235546.7254
888114666,2024/8/19,325000,1,2,1001,1900,19102,1,4,4,2692879.342,235546.7254
888650917,2024/8/27,114000,1,1,708,2008,19136,1,4,3,2731541.933,268501.8655
888303950,2024/8/29,289000,1,1,696,1915,19146,1,3,3,2689423.115,232136.8444
888056766,2024/8/23,241500,1,1,614,1870,19106,1,4,4,2698596.191,237479.9456
888021544,2024/7/31,377000,1,1,988,1900,19147,1,4,4,2696416.63,232228.3606
888150925,2024/8/27,375500,1,1,1397,1960,19130,1,4,3,2689365.903,241250.3521
888630448,2024/8/29,265000,1,1,972,2011,19111,1,3,3,2718381.65,284149.4028
888302298,2024/8/23,506000,1,1,1266,2012,19146,1,3,3,2687258.653,232976.4372
888051792,2024/8/22,935000,1,1,712,1963,19106,1,4,4,2698848.085,233823.6586
888073328,2024/8/29,160000,1,1,589,1950,19130,1,4,4,2688582.069,241966.4435
888050184,2024/8/29,274900,1,1,603,1900,19106,1,2,2,2699235.561,235143.6592
888112192,2024/6/25,170000,1,1,618,1900,19103,1,3,4,2690099.004,236117.8807
888650919,2024/8/20,105000,1,1,650,2008,19136,1,4,3,2731541.933,268501.8655
888056576,2024/8/17,280000,1,1,836,1870,19106,1,4,4,2698596.191,237479.9456
888053770,2024/9/10,245000,1,1,1110,1900,19123,1,3,3,2694529.424,238580.4001
888113696,2024/9/4,217500,1,1,708,1900,19146,1,4,3,2692492.976,230698.1163
888093612,2024/8/29,170000,1,1,777,1921,19102,1,4,4,2692902.842,234733.9009
888087960,2024/9/10,290000,1,1,522,1900,19103,1,4,3,2689425.637,234056.7434
888520502,2024/9/6,140000,1,1,815,1970,19131,1,4,4,2682211.042,254532.9187
888083994,2024/8/8,375000,1,1,1105,1980,19103,1,4,4,2689517.826,237855.2214
888037916,2024/8/30,325000,1,1,804,1900,19107,1,4,4,2695266.309,233770.6226
888087364,2024/9/16,282000,1,1,798,1900,19102,1,4,4,2692998.423,235483.796
888050642,2024/9/18,240000,1,1,778,1973,19106,1,4,4,2696743.566,233862.1096
888051350,2024/8/29,290000,1,1,850,1980,19106,1,3,4,2697150.942,233931.3661
888072416,2024/8/21,215000,1,1,772,1950,19130,1,4,4,2688582.069,241966.4435
888302294,2023/9/30,439000,1,1,952,2012,19146,1,3,3,2687258.653,232976.4372
888052125,2024/7/18,255000,1,1,712,1963,19106,1,4,4,2698810.57,233766.7558
888051706,2024/5/13,250000,1,1,699,1963,19106,1,4,4,2698848.085,233823.6586
888083467,2024/7/29,322500,1,1,700,1980,19103,1,4,3,2690314.517,235285.446
888083462,2024/7/24,900000,1,1,700,1980,19103,1,4,4,2690314.517,235285.446
888083461,2024/7/24,900000,1,1,700,1980,19103,1,4,4,2690314.517,235285.446
888042122,2024/7/31,425000,1,1,1139,1870,19107,1,4,4,2694581.999,233840.6963
888300594,2024/7/19,418000,1,1,746,2006,19146,1,4,3,2687803.369,232927.182
888220236,2024/6/21,153250,1,1,758,1920,19119,1,4,4,2684884.272,268891.0035
888036618,2024/8/1,475000,1,1,1350,1900,19107,1,4,3,2695385.594,233601.0019
151180200,2024/7/29,335000,1,1,840,1920,19130,1,4,4,2690013.769,242039.9794
888111332,2024/7/15,435000,1,1,1170,1900,19103,1,3,4,2689752.826,237260.3787
888112104,2024/7/30,171000,1,1,538,1900,19103,1,3,4,2690099.004,236117.8807
888050050,2024/7/16,205000,1,1,1149,1985,19147,1,4,4,2698434.255,232364.8469
888050139,2024/7/17,150000,1,1,999,1985,19147,1,4,4,2698434.255,232364.8469
888091284,2024/7/31,259900,1,1,674,1970,19130,1,3,4,2691010.677,239862.1803
888051884,2024/8/1,275000,1,1,750,1963,19106,1,4,4,2698727.87,233524.6644
888020587,2024/7/31,360000,1,1,925,1900,19147,1,4,4,2695216.305,232399.9876
888059904,2024/8/5,343000,1,1,778,2008,19123,1,4,3,2699203.511,241209.0664
888036108,2024/8/1,410000,1,1,896,1900,19103,1,3,4,2689558.134,236364.9983
888054590,2024/7/19,410000,1,1,1205,1985,19106,1,3,4,2697112.533,234058.0138
888052124,2024/7/17,350000,1,1,712,1963,19106,1,4,4,2698810.57,233766.7558
888050603,2024/7/23,192500,1,1,600,1973,19106,1,4,4,2696743.566,233862.1096
23150310,2024/7/26,343000,1,1,1050,1960,19147,1,4,4,2696547.193,232003.3889
888086286,2024/8/6,170000,1,1,445,1832,19130,1,4,4,2692995.59,240095.7064
